ID,label,type,uri,id_synset,gloss,status
87336,adolesco,LEMMA,http://lila-erc.eu/data/id/lemma/87336,v#00230746,"become larger, greater, or bigger; expand or gain",reviewed
87336,adolesco,LEMMA,http://lila-erc.eu/data/id/lemma/87336,v#00245457,"cause to grow or develop",reviewed
87336,adolesco,LEMMA,http://lila-erc.eu/data/id/lemma/87336,v#00250181,"develop and reach maturity; undergo maturation",reviewed
87336,adolesco,LEMMA,http://lila-erc.eu/data/id/lemma/87336,v#00378664,"destroy by fire",reviewed
87336,adolesco,LEMMA,http://lila-erc.eu/data/id/lemma/87336,v#02540347,"become an adult",reviewed
87348,adaequo,LEMMA,http://lila-erc.eu/data/id/lemma/87348,v#00356649,"become level or even",reviewed
87348,adaequo,LEMMA,http://lila-erc.eu/data/id/lemma/87348,v#00417001,"make equal, uniform, corresponding, or matching",reviewed
87348,adaequo,LEMMA,http://lila-erc.eu/data/id/lemma/87348,v#00456596,"be equal or harmonize",reviewed
87348,adaequo,LEMMA,http://lila-erc.eu/data/id/lemma/87348,v#00652900,"examine and note the similarities or differences of",reviewed
87348,adaequo,LEMMA,http://lila-erc.eu/data/id/lemma/87348,v#00653620,"consider or describe as similar, equal, or analogous",reviewed
87348,adaequo,LEMMA,http://lila-erc.eu/data/id/lemma/87348,v#01115411,"compensate; make the score equal",reviewed
87348,adaequo,LEMMA,http://lila-erc.eu/data/id/lemma/87348,v#01307142,"make level or straight",reviewed
87348,adaequo,LEMMA,http://lila-erc.eu/data/id/lemma/87348,v#01661804,"tear down so as to make flat with the ground",reviewed
87348,adaequo,LEMMA,http://lila-erc.eu/data/id/lemma/87348,v#02664769,"be identical or equivalent to",reviewed
87348,adaequo,LEMMA,http://lila-erc.eu/data/id/lemma/87348,v#02672187,"be equal to in quality or ability",reviewed
87348,adaequo,LEMMA,http://lila-erc.eu/data/id/lemma/87348,v#02729632,"be comparable",reviewed
87355,adagnitio,LEMMA,http://lila-erc.eu/data/id/lemma/87355,n#00023271,"the psychological result of perception and learning and reasoning",reviewed
87369,adapertio,LEMMA,http://lila-erc.eu/data/id/lemma/87369,n#00338641,"the act of opening something",reviewed
87369,adapertio,LEMMA,http://lila-erc.eu/data/id/lemma/87369,n#00383390,"becoming open or being made open",reviewed
87369,adapertio,LEMMA,http://lila-erc.eu/data/id/lemma/87369,n#07213395,"the speech act of making something evident",reviewed
87369,adapertio,LEMMA,http://lila-erc.eu/data/id/lemma/87369,n#07452699,"a ceremony accompanying the start of some enterprise",reviewed
87369,adapertio,LEMMA,http://lila-erc.eu/data/id/lemma/87369,n#09379111,"an open or empty space in or between things",reviewed
87370,adapto,LEMMA,http://lila-erc.eu/data/id/lemma/87370,v#00150287,"adapt or conform oneself to new or different conditions",reviewed
87370,adapto,LEMMA,http://lila-erc.eu/data/id/lemma/87370,v#00300113,"insert or adjust several objects or people",reviewed
87396,addisco,LEMMA,http://lila-erc.eu/data/id/lemma/87396,v#00597915,"gain knowledge or skills",reviewed
87399,additio,LEMMA,http://lila-erc.eu/data/id/lemma/87399,n#00363788,"the act of adding one thing to another",reviewed
87399,additio,LEMMA,http://lila-erc.eu/data/id/lemma/87399,n#13253423,"something added to what you already have",reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#00153263,"make bigger or more",reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#00182406,"make an addition (to); join or combine or unite with others; increase the quality, quantity, size or scope of",reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#00183757,"make an addition",reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#00183879,"add as part of something else; put in as part of a set, group, or category",reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#00184117,"add as an additional element or part",reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#00184511,"add to something existing",reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#00187526,introduce,reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#00193486,"put or add together",reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#00229605,increase,reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#00434077,"increase in size, volume or significance",reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#01296462,"cause to be attached",reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#01389776,"fit snugly into",reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#01421622,"put or introduce into something",reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#02263346,present,reviewed
87401,addo,LEMMA,http://lila-erc.eu/data/id/lemma/87401,v#02716165,"be present or associated with an event or entity",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#00087736,"be stricken by an illness, fall victim to an illness",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#00420132,"make tight or tighter",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#00556593,"bring or lead someone to a certain action or condition",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#00564857,"become wrinkled or crumpled or creased",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#00571596,"take away",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#00767334,"induce or persuade",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#00770437,"cause to do; cause to act in a specified manner",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#00771632,"cause to undertake a certain action",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#01279305,"gather or contract into wrinkles or folds; pucker",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#01438902,"cause to come into a particular state or condition",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#01448100,"cause to move by pulling",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#01732921,"lead, as in the performance of a composition",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#01846658,"traverse or travel on (a body of water)",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#01858362,"stop or check by or as if by a pull at the reins",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#01862090,"stop or slow up one's horse or oneself by or as if by pulling the reins",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#01999798,"take somebody somewhere",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#02025550,"go or travel along with",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#02077656,"take something or somebody with oneself somewhere",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#02103162,"cause to move in a certain direction by exerting a force upon, either physically or in an abstract sense",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#02440244,"be in charge of",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#02442737,"control and direct with or as if by reins",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#02581477,"bring a criminal action against (in a trial)",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#02581900,"conduct a prosecution in a court of law",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#02686471,"lead, extend, or afford access",reviewed
87410,adduco,LEMMA,http://lila-erc.eu/data/id/lemma/87410,v#02687385,"be ahead of others; be the first",reviewed
87414,adedo,LEMMA,http://lila-erc.eu/data/id/lemma/87414,v#00274724,"remove soil or rock",reviewed
87414,adedo,LEMMA,http://lila-erc.eu/data/id/lemma/87414,v#01158181,"spend extravagantly",reviewed
87414,adedo,LEMMA,http://lila-erc.eu/data/id/lemma/87414,v#02268351,"spend thoughtlessly; throw away",reviewed
87421,adeo,LEMMA,http://lila-erc.eu/data/id/lemma/87421,v#00669762,"accept or undergo, often unwillingly",reviewed
87421,adeo,LEMMA,http://lila-erc.eu/data/id/lemma/87421,v#01119169,"launch an attack or assault on; begin hostilities or start warfare with",reviewed
87421,adeo,LEMMA,http://lila-erc.eu/data/id/lemma/87421,v#01844048,"come to see in an official or professional capacity",reviewed
87421,adeo,LEMMA,http://lila-erc.eu/data/id/lemma/87421,v#02053941,"move towards",reviewed
87421,adeo,LEMMA,http://lila-erc.eu/data/id/lemma/87421,v#02108377,"pass through",reviewed
87423,adeptio,LEMMA,http://lila-erc.eu/data/id/lemma/87423,n#00035189,"the action of accomplishing something",reviewed
87423,adeptio,LEMMA,http://lila-erc.eu/data/id/lemma/87423,n#00048656,"arrival at a new stage",reviewed
87423,adeptio,LEMMA,http://lila-erc.eu/data/id/lemma/87423,n#00062806,"the act of achieving an aim",reviewed
87423,adeptio,LEMMA,http://lila-erc.eu/data/id/lemma/87423,n#00077419,"the act of contracting or assuming or acquiring possession of something",reviewed
87433,adhibeo,LEMMA,http://lila-erc.eu/data/id/lemma/87433,v#00792471,"order, request, or command to come",reviewed
87433,adhibeo,LEMMA,http://lila-erc.eu/data/id/lemma/87433,v#00877559,"get or ask advice from",reviewed
87433,adhibeo,LEMMA,http://lila-erc.eu/data/id/lemma/87433,v#01041762,"ask to come",reviewed
87433,adhibeo,LEMMA,http://lila-erc.eu/data/id/lemma/87433,v#01063695,"request the participation or presence of",reviewed
87433,adhibeo,LEMMA,http://lila-erc.eu/data/id/lemma/87433,v#01158872,"put into service; make work or employ for a particular purpose or for its inherent or natural purpose",reviewed
87433,adhibeo,LEMMA,http://lila-erc.eu/data/id/lemma/87433,v#02078591,"bring in a new person or object into a familiar environment",reviewed
87433,adhibeo,LEMMA,http://lila-erc.eu/data/id/lemma/87433,v#02384940,"have as a guest",reviewed
87433,adhibeo,LEMMA,http://lila-erc.eu/data/id/lemma/87433,v#02600490,"seek or achieve an end by using to one's advantage",reviewed
87453,adigo,LEMMA,http://lila-erc.eu/data/id/lemma/87453,v#01441510,"penetrate or cut through with a sharp instrument",reviewed
87453,adigo,LEMMA,http://lila-erc.eu/data/id/lemma/87453,v#01597286,"throw or propel in a specific direction or towards a specific objective",reviewed
87453,adigo,LEMMA,http://lila-erc.eu/data/id/lemma/87453,v#01646300,"compel somebody to do something, often against his own will or judgment",reviewed
87453,adigo,LEMMA,http://lila-erc.eu/data/id/lemma/87453,v#01939553,"urge forward",reviewed
87453,adigo,LEMMA,http://lila-erc.eu/data/id/lemma/87453,v#01993926,"cause to move forward",reviewed
87453,adigo,LEMMA,http://lila-erc.eu/data/id/lemma/87453,v#02096047,"send forth suddenly, intensely, swiftly",reviewed
87453,adigo,LEMMA,http://lila-erc.eu/data/id/lemma/87453,v#02496816,"make subservient; force to submit or subdue",reviewed
87453,adigo,LEMMA,http://lila-erc.eu/data/id/lemma/87453,v#02505358,"to compel or force or urge relentlessly or exert coercive pressure on, or motivate strongly",reviewed
87454,adicio,LEMMA,http://lila-erc.eu/data/id/lemma/87454,v#00153263,"make bigger or more",reviewed
87454,adicio,LEMMA,http://lila-erc.eu/data/id/lemma/87454,v#00157347,"have an increased effect",reviewed
87454,adicio,LEMMA,http://lila-erc.eu/data/id/lemma/87454,v#00182406,"make an addition (to); join or combine or unite with others; increase the quality, quantity, size or scope of",reviewed
87454,adicio,LEMMA,http://lila-erc.eu/data/id/lemma/87454,v#00229605,increase,reviewed
87454,adicio,LEMMA,http://lila-erc.eu/data/id/lemma/87454,v#01027174,"state or say further",reviewed
87454,adicio,LEMMA,http://lila-erc.eu/data/id/lemma/87454,v#01067664,"utter with force; utter vehemently",reviewed
87454,adicio,LEMMA,http://lila-erc.eu/data/id/lemma/87454,v#01507143,"throw forcefully",reviewed
87454,adicio,LEMMA,http://lila-erc.eu/data/id/lemma/87454,v#01632897,"put or send forth",reviewed
87454,adicio,LEMMA,http://lila-erc.eu/data/id/lemma/87454,v#02299801,"bid higher than others",reviewed
87456,adimo,LEMMA,http://lila-erc.eu/data/id/lemma/87456,v#00172732,"take away",reviewed
87456,adimo,LEMMA,http://lila-erc.eu/data/id/lemma/87456,v#00173338,"remove something concrete, as by lifting, pushing, or taking off, or remove something abstract",reviewed
87456,adimo,LEMMA,http://lila-erc.eu/data/id/lemma/87456,v#00179311,"take out or remove",reviewed
87456,adimo,LEMMA,http://lila-erc.eu/data/id/lemma/87456,v#01213614,"take or capture by force",reviewed
87456,adimo,LEMMA,http://lila-erc.eu/data/id/lemma/87456,v#02207206,"obtain by purchase; acquire by means of a financial transaction",reviewed
87456,adimo,LEMMA,http://lila-erc.eu/data/id/lemma/87456,v#02272549,"take possession of by force, as after an invasion",reviewed
87456,adimo,LEMMA,http://lila-erc.eu/data/id/lemma/87456,v#02274482,"seize and take control without authority and possibly with force; take as one's right or possession",reviewed
87456,adimo,LEMMA,http://lila-erc.eu/data/id/lemma/87456,v#02313250,"keep from having, keeping, or obtaining",reviewed
87456,adimo,LEMMA,http://lila-erc.eu/data/id/lemma/87456,v#02314275,"take away possessions from someone",reviewed
87456,adimo,LEMMA,http://lila-erc.eu/data/id/lemma/87456,v#02321757,"take without the owner's consent",reviewed
87458,adimpletio,LEMMA,http://lila-erc.eu/data/id/lemma/87458,n#00062451,"the act of consummating something (a desire or promise etc)",reviewed
87458,adimpletio,LEMMA,http://lila-erc.eu/data/id/lemma/87458,n#00211110,"a concluding action",reviewed
87458,adimpletio,LEMMA,http://lila-erc.eu/data/id/lemma/87458,n#07532112,"a feeling of satisfaction at having achieved your desires",reviewed
87468,adinuenio,LEMMA,http://lila-erc.eu/data/id/lemma/87468,v#00918872,"establish after a calculation, investigation, experiment, survey, or study",reviewed
87469,adinuentio,LEMMA,http://lila-erc.eu/data/id/lemma/87469,n#00940412,"the act of inventing",reviewed
87469,adinuentio,LEMMA,http://lila-erc.eu/data/id/lemma/87469,n#03582658,"a creation (a new device or process) resulting from study and experimentation",reviewed
87476,adipiscor,LEMMA,http://lila-erc.eu/data/id/lemma/87476,v#00522751,"receive a specified treatment (abstract)",reviewed
87476,adipiscor,LEMMA,http://lila-erc.eu/data/id/lemma/87476,v#02006834,"reach a point in time, or a certain state or level",reviewed
87476,adipiscor,LEMMA,http://lila-erc.eu/data/id/lemma/87476,v#02020590,"reach a destination, either real or abstract",reviewed
87476,adipiscor,LEMMA,http://lila-erc.eu/data/id/lemma/87476,v#02020590,"reach a destination, either real or abstract",reviewed
87476,adipiscor,LEMMA,http://lila-erc.eu/data/id/lemma/87476,v#02206014,"obtain, especially accidentally",reviewed
87476,adipiscor,LEMMA,http://lila-erc.eu/data/id/lemma/87476,v#02236124,"receive willingly something given or offered",reviewed
87476,adipiscor,LEMMA,http://lila-erc.eu/data/id/lemma/87476,v#02238085,"come into possession of",reviewed
87476,adipiscor,LEMMA,http://lila-erc.eu/data/id/lemma/87476,v#02288295,"win something through one's efforts",reviewed
87476,adipiscor,LEMMA,http://lila-erc.eu/data/id/lemma/87476,v#02292125,obtain,reviewed
87476,adipiscor,LEMMA,http://lila-erc.eu/data/id/lemma/87476,v#02526085,"to gain with effort",reviewed
87493,adiungo,LEMMA,http://lila-erc.eu/data/id/lemma/87493,v#00182406,"make an addition (to); join or combine or unite with others; increase the quality, quantity, size or scope of",reviewed
87493,adiungo,LEMMA,http://lila-erc.eu/data/id/lemma/87493,v#00193486,"put or add together",reviewed
87493,adiungo,LEMMA,http://lila-erc.eu/data/id/lemma/87493,v#01295275,"cause to become joined or linked",reviewed
87493,adiungo,LEMMA,http://lila-erc.eu/data/id/lemma/87493,v#01329026,"add to the end",reviewed
87493,adiungo,LEMMA,http://lila-erc.eu/data/id/lemma/87493,v#01329141,"attach to",reviewed
87493,adiungo,LEMMA,http://lila-erc.eu/data/id/lemma/87493,v#01461328,"combine so as to form a whole; mix",reviewed
87493,adiungo,LEMMA,http://lila-erc.eu/data/id/lemma/87493,v#01492052,"link with or as with a yoke",reviewed
87493,adiungo,LEMMA,http://lila-erc.eu/data/id/lemma/87493,v#02377938,"join for a common purpose or in a common action",reviewed
